id,puzzle,solution,time_sec,difficulty
196032,...2...34..7......3...48.........46.2.1...9.7...75.....4.1..572...5..613.........,598267134467315298312948756973821465251436987684759321846193572729584613135672849,31.319,1.5
2406150,8.5...2...7..1..3......59..3...8..7...126..5....7..1.9....5..18.2...........4.6..,835497261279618534614325987392581476741269853586734129463952718928176345157843692,19.251,1.4
49524,.2.5....14...........6.15...76....3.34...8.9....45....1...4.9.....8..36..3.......,629534871415987623783621549576192438341768295892453716167345982254819367938276154,23.172,2.3
230054,8..76........2...7.......1375.....9.4...8........9...2.....53..9.84..7...239.....,891763254345129867267854913752341698439682571186597432674215389918436725523978146,4.911,1.2
2449249,1..3..2.....4..18......85.4..2.4.9..8......5...3..7..652...........1....6.4......,148375269275469183936128574752846931869231457413957826521693748387514692694782315,41.225,1.1
2743830,..3..85....6....37..............96...9.67...28....5..1.2..8..79..95...2....3....6,173928564986451237452763918237819645591674382864235791325186479619547823748392156,35.753,1.9
1989212,9....38......16.....45......8...26....63.....1.9.....88......6..7..4.5...4..2.7..,912473856538216497764598132387952641426381975159764328895137264271649583643825719,37.111,1.8
459662,.3.....1..5.68.......1.......4.7...8..9..5.3....4.36.2.4.....2.1.6...4937........,638754219951682347427139865364271958279865134815493672543918726186527493792346581,4.772,1.7
564915,49.....2.16.9......7..2........137...1.....59....6...8......4...5..8..713.8......,495831627162957834873426915984513762216748359537269148721695483659384271348172596,33.100,1.1
1644827,695..........894.......3..2..8..7.....49...5..2......8..2.4.....5.7..91...7...6..,695274831273189465481563792568317249714928356329456178932641587856732914147895623,20.474,1.7
79112,95...7.....62.9...3......1.2.8................1..54..8....7.5..63...58.4..43.2...,951637482846219357327548916298763145465821739713954268189476523632195874574382691,2.225,2.1
2924985,6..52.3.....4..8..3......6.2.1.6...3..4....8..5.94....7....2..........27.3....9..,617528349529436871348791562271865493964213785853947216795182634486359127132674958,116.532,2.5
2354784,...1...3......97..8....7..96.2..........5.47..9.4....6.7.....5.1.672....5..8.....,957168234461239785823547169642371598318956472795482316274693851186725943539814627,44.130,2.4
2883598,..6..4..5.482...9..9.6..4..1.....8..3..5.1.......63.....79...38.....7.4...9...2..,216794385748235691593618472165479823384521769972863514657942138821357946439186257,2.995,2.7
2227564,....748...31.6.4............87.5......4....2.1.....9.65.3.29.7.8..........23...6.,269174853731568492458293617687952341394816725125437986543629178816745239972381564,1.305,2.5
2232529,8.74..5.34..5......1.......3.......65.4.....8...1...24..6.1.9.....9...1......5.8.,897421563432596871615783249321849756574632198968157324786214935253968417149375682,54.986,1.2
424002,....3.416....1........6738....9....3....24....21.7......5..2.7.8.....9...13.4....,257839416638415297194267385746981523389524761521673849465392178872156934913748652,10.967,2.5
390214,.....7.2.1.24....839........15..6................3.1842....83....4.6......3...9.7,548317629162495738397682451415876293839124576726539184271948365954763812683251947,10.839,2.2
712683,.64.8......1..27..8..3......4...79.82..54........9....6.....1.97....5....3.....6.,964781532351962784872354691546137928297548316183296475628473159719625843435819267,6.371,2.5
805695,......52.2.1....84..4..6.....547...2.2.1....98.....4..6...25......79..3.......1..,963814527251937684784256391135479862426183759879562413617325948548791236392648175,111.856,2.8
2244061,.....4...56........28.3.4..........7....2165...58...42.1.48.37.....9...8...7.....,379654281564218793128937465291546837487321659635879142912485376746193528853762914,40.058,2.3
1271158,....7..2.42....9...6....1....7.6.5..58.....42...83..9..9....2.6.........6..49..7.,139576824425183967768942135917264583583719642246835791894357216371628459652491378,7.392,2.4
1162114,6..7..42..98..5..........1.........31.29.687..5.2.8....8..62......5.....7...4.9..,615783429298415637374629518867154293142936875953278164589362741421597386736841952,6.987,1.6
1123018,4219...7.9....6..1.3...2.....6....4.......3......7.91..7.6...8....1....9..9.4.5.3,421983675987456231635712498756391842198264357342578916573629184864135729219847563,29.601,2.7
1530931,.654........1..8.7......1..516.9..4...25......8..319....89.....4...65....5.8....9,165487392349126857827359164516298743932574681784631925278943516491765238653812479,2.091,1.7
384947,..1.....2....7..1...75.264...3..74.9....35.....2...8..6....9......4..2.57...21...,851346792246978513397512648163287459489635127572194836624759381918463275735821964,6.042,1.7
459896,......78......9..5284..7..6......6...738.2...9.......2.1.7..8......56...43.9...6.,359621784761489235284537916125374698673892451948165372516743829897256143432918567,43.874,1.1
2305438,..38.....9...3..67.....7.3..87.....5..5.7..1..1..6.2....64..72......9..424.......,173896542954132867862547931687214395325978416419365278596481723738629154241753689,12.820,1.9
2009934,......3....7..68..4...7...6..2.6..74..1..2.3..6...3..8........97..8.4...9.6......,629185347157436892438279516392568174871942635564713928243651789715894263986327451,43.501,2.2
60289,...278...19......82.......39.....4......63.....4....81.7.9.....8....125.....5...4,653278149197634528248195763926817435581463972734529681475982316869341257312756894,15.077,2.4
2472016,..2..896...9..4.75.1...5.2...5......9...2.....6..31.5.1...86...7....3.1.....7.6..,452718963839264175617395428375649281981527346264831759123486597746953812598172634,5.771,1.2
2154528,.38........4....6..19....25.....6.4.4.5..9..6...72...1..2....9....5.7.8.35.9.....,238165479574293168619478325781356942425819736963724851842631597196547283357982614,1.831,2.9
2143645,.7.2.9.....1....63......42...4....3.38..2..5..1..7...9....965.4.9.38.............,476239185251847963938165427764958231389421756512673849823796514195384672647512398,6.467,2.8
90125,.....9..582...7..1...284.3.4.....3.8...71.....1.......6.....97.9.5........8.....6,764139825823567491591284637457692318389715264216348759642851973935476182178923546,0.625,3.0
1777666,.39.....2.........478..5.3...732...5...8...1....7..96........21.........65..71..9,139687452526143798478295136917326845364859217285714963743968521891532674652471389,23.139,1.2
1040942,........4.9.4...2...531.......7.148.........7..4.8.2.96.....9...2.9..57.7..5.6...,312879654897465123465312798236791485981254367574683219658137942123948576749526831,1.735,2.7
964300,.3.4....6..6..8.9.81......7..5..1...32...5....7......97.......5..1.3..8.28.9..6..,937412856456378291812569437645891372329745168178623549763184925591236784284957613,14.778,2.0
887752,...4.12.9....3...8..1..27.3....8.3...592..1..28.......8149......7.......39.74.8..,738451269925637418641892753167589342459273186283164975814926537572318694396745821,17.914,1.9
2011631,73...4.....9....4..6.3..5.....83..1...7..1..2...2569..25..1...6....6.........8.7.,735194268129685743864372591592837614687941352413256987258719436971463825346528179,60.921,1.8
2272217,.1..8....968..2...7..3....2..79...........37.84..........16........2813......72.4,312685749968742513754391682137956428296814375845273961423169857579428136681537294,29.064,1.1
146698,.1..9...59....4.3.....67.8.....81.9....5..6..75.....4...52.....23...54..6........,814392765976854231523167984462781593381549627759623148145236879238975416697418352,25.479,2.0
803026,......1.3...2...7...8.3..9.7.........1.6.......6.41...96..5....3.4...91...59..62.,297568143153294876648137592789325461412689357536741289961452738324876915875913624,6061.001,1.8
600720,..43.....1.........2..9.1.8.8.....3...6..7.....1..4..789.7........82...1......5..,974318256158276943623495178789162435246537819531984627892751364465823791317649582,43.975,1.1
1324060,.49..81...276...........5.....5..6.48..34...1.....29.......5....9..3.4.....28..6.,349758126527614893681923547932571684856349271174862935263495718798136452415287369,10.263,1.5
21621,28..7...36.4...8......4..9.....6..81..6....4.3..7...5.7.3..2..6....9..3.......9..,289175463614239875537846192972564381856913247341728659793482516425691738168357924,14.073,2.9
962330,.4..9836....3...5....14.8....6......15.9...7...3..5..9...4..1...8..21..........35,741598362869372451532146897926837514158964273473215689697453128385721946214689735,18.212,2.3
723419,1..9....2..76..84........764.3....6...93....8.8...5...9.2..84............361.....,164987532327651849895432176473819265259346718681275394912768453748593621536124987,11.914,1.7
1221627,.19..6.2..7..92..5..8.7.6.....1......21...5......649..46.5......93....7.....4....,319456728674892135258371649946125387721983564835764912462537891593218476187649253,7.720,1.4
371654,.3..7.4..6..9...8...2.4.......32.8..92...7.4.4.....6...5...832..69........8..5...,531872469647953281892146537716324895925687143483519672154798326269431758378265914,0.976,2.0
2925047,..2...1..34..96.5......29..........4..3..782...7.4..6..7.81...98.5.3.......2.....,952783146348196257761452983586321794493567821127948365274815639815639472639274518,8.207,1.7
1148247,...5...9..4.87.31.61...95...6.....2.......8.7.7.4.1.............937....5........2,387516294549872316612349578465987123931265847278431659724653981193728465856194732,142.483,2.1
2758904,....21..5.9...7......45.9...2....4..7.6....83.15.....26...3..1.......5.91.8......,387921645594687321261453978923178456746295183815364792659732814472816539138549267,17.140,2.3
334885,...298..1......87....4.....7..8..2......7.6.5.1.9.24..4.73.6....56.......29......,674298351295631874831457926763845219942173685518962437487316592356729148129584763,2.301,1.4
1569087,.28.9..14.1..5..69....7..8..93...1.....3....5....27...2.9..5..745.........7..2...,728693514314258769965471283693584172872316495541927638289165347456739821137842956,7.168,2.0
2873346,..6.....4..7.85.262......9.....9...83.8.4...7..1...9..61...7......6....2...25..8.,186923574937485126245176893564792318398541267721368945612837459859614732473259681,10.964,2.8
1987063,2....8...4..7.16....9....547.15.........12..9.5...4....68...4.........9.....35...,276458913435791628819263754791586342684312579352974186568129437123647895947835261,22.136,1.3
674083,7.........1....6.3.5.2......4..67.9...8..4.3.92..3.....7....98...5..6..72...9...1,789643152412589673356271849543167298168924735927835416671352984895416327234798561,3.201,1.8
2060173,.3..9...4.94..2.....7..4.2......8.7.84.2.....1..6..8....1...3.8..9.1..67....3..9.,238791654594362781617584923923158476846273519175649832751926348389415267462837195,7.250,1.1
2873724,.5.74....3....98.........159..4..1...6.....9..13....5.6....7..9.8.1..5......9.76.,156748923324519876897623415972465138568371294413982657641257389789136542235894761,75.674,1.6
1941293,.34.6....1....95........7....9.3.28..8.....5....6..3..9751...4..2..8........5..1.,734865129162479538598312764419537286683291457257648391975126843321984675846753912,14.278,2.6
804508,.6..3...42..4.5.76.4.7...5..9..21...8.......3.5......21...7.9...8...32....4......,765139824219485376348762159497321568821546793653897412132674985586913247974258631,98.616,2.3
2043928,....52......98..17.261...5...9..7.6337.......5.....4.8.1....93..57..........4....,891752346435986217726134859149827563378465192562391478214678935957213684683549721,2.229,1.9
2070681,.8...2.651....4..2....7....54.........67...8..3.2.6..4.......9....58.2.3..9....1.,483192765197654832265873149541938627926745381738216954372461598614589273859327416,8.512,2.9
866067,2..8.5..16.4....3.......75.....94.7.3.6.82.....1..........73.4.....6..97.....86..,237845961654719832198326754825194376376582419941637285562973148483261597719458623,10.068,1.7
1744938,9.726.....2.........3.....5..8...1.9.6..9185.....4..32..........85..7...1.....463,957264318824153796613978245548326179362791854791845632236419587485637921179582463,10.402,1.5
86057,...873..5......2......26...2.815.64...6........7.84....6.....3...94......1..6947.,492873165675941283381526794238157649146392857957684321864715932729438516513269478,4.622,1.6
2443870,.36..........9..2.7495...38..7.4..5.38.....4..5..1.8..6.3..7.8....9...7...5.2....,236781594518394726749562138167849253382675941954213867693157482421938675875426319,3.036,1.4
439033,1...2.53...9...2..8......4....8..4...7......2.....9..693.5......86.......2..4.7..,147628539359714268862395147693872415475163892218459376934587621786231954521946783,59.531,1.4
2273341,2.53.1.......9...8....57...59...2..6.6.8..........42.........2.9......8..27...34.,275381964431296758689457132594132876362879415718564293153948627946723581827615349,39.047,2.7
2404473,5.1...................87.4...3.5.89....62....2.....7....81..........936.6.45.89..,581346279749215683326987145463751892897623514215894736938162457152479368674538921,24.130,1.3
516995,........6....84..367...2....1.76......6..1.8..3..2..4.7.3.1.9.........5824.......,382175496195684273674392815419768532526431789837529641753816924961247358248953167,9.804,2.9
473307,..8.4..39.........3......6..7.2..89....4...1......5.764.2..3...9........6.389..45,528647139769321458341958267175236894836479512294185376452763981987514623613892745,8.196,1.6
2337888,..85....295...23...2.4...1.....74.....1.6..7..8.1...4...9...738.3....6.4.....9...,318597462954612387627438519263974851491865273785123946149256738532781694876349125,5.635,1.9
1600600,3..96.12.......4.........56...1..5...58..6.4..9.2....7....1..8.24......55..3.....,374965128965821473812473956427138569158796342693254817739512684241689735586347291,10.631,1.9
